"GTIN","Brand","Category","Name","Weight","Calories/Serving","Serving Size","Sugar (g)","Total Fiber (g)","Sodium","Protein","# of Ingredients","Price"
"11110725653","Kroger","Canned & Bottled Beans",NA,"",69,"0.50 cup",0.77,5.4,315,4.62,NA,NA
"11110717917","Kroger","Canned & Bottled Beans",NA,"",85,"0.5 cup",1.54,3.8,269,4.62,NA,NA
"11110806512","Kroger","Canned & Bottled Beans",NA,"",85,"0.5 cup",0.77,3.8,69,6.15,NA,NA
"11110807786","Kroger","Canned & Bottled Beans",NA,"",92,"0.5 cup",0.77,3.8,277,6.15,NA,NA
"85239024249","Target","Nut & Seed Butters",NA,"",625,"2 Tbsp",9.38,6.2,469,25,NA,NA
"85239024317","Target","Nut & Seed Butters",NA,"",514,"2 Tbsp",17.14,5.7,571,22.86,NA,NA
"85239201275","Target","Nut & Seed Butters",NA,"",594,"2 Tbsp",6.25,9.4,0,25,NA,NA
"85239202005","Target","Nut & Seed Butters",NA,"",594,"2 Tbsp",9.38,6.2,438,21.88,NA,NA
"85239020029","Target","Nut & Seed Butters",NA,"",625,"2 Tbsp",3.12,6.2,375,25,NA,NA
"85239201251","Target","Nut & Seed Butters",NA,"",594,"2 Tbsp",6.25,9.4,0,21.88,NA,NA
"85239201268","Target","Nut & Seed Butters",NA,"",594,"2 Tbsp",6.25,9.4,0,25,NA,NA
"85239213506","Target","Nut & Seed Butters",NA,"",594,"2 Tbsp",3.12,3.1,0,12.5,NA,NA
"85239024706","Target","Nut & Seed Butters",NA,"",541,"2 Tbsp",59.46,2.7,54,5.41,NA,NA
"85239024256","Target","Nut & Seed Butters",NA,"",625,"2 Tbsp",9.38,6.2,406,25,NA,NA
"85239024324","Target","Nut & Seed Butters",NA,"",528,"2 Tbsp",16.67,5.6,556,22.22,NA,NA
"99482438975","Whole Foods","Cereal","365 everyday value, morning o's multi-grain","",345,"1 cup",20.69,10.3,466,10.34,NA,NA
"85239024003","Target","Nut & Seed Butters",NA,"",206,"1 Tbsp",47.06,NA,59,0,NA,NA
"11110873750","Kroger","Canned & Bottled Beans",NA,"",85,"0.5 cup",0,5.4,8,5.38,NA,NA
"11110849397","Kroger","Canned & Bottled Beans",NA,"",85,"1/2 cup",0.77,3.8,92,4.62,NA,NA
"85239145203","Target","Snack, Energy & Granola Bars",NA,"",417,"1 BAR",29.17,4.2,146,8.33,NA,NA
"85239207512","Target","Snack, Energy & Granola Bars",NA,"",417,"1 BAR",29.17,4.2,375,8.33,NA,NA
"85239207505","Target","Snack, Energy & Granola Bars",NA,"",417,"1 BAR",29.17,4.2,167,4.17,NA,NA
"85239207895","Target","Snack, Energy & Granola Bars",NA,"",378,"1 BAR",45.95,2.7,243,5.41,NA,NA
"85239215616","Target","Snack, Energy & Granola Bars",NA,"",421,"1 BAR",28.95,5.3,474,5.26,NA,NA
"85239747209","Target","Snack, Energy & Granola Bars",NA,"",378,"1 BAR",32.43,5.4,230,5.41,NA,NA
"85239787205","Target","Snack, Energy & Granola Bars",NA,"",378,"1 BAR",43.24,2.7,243,5.41,NA,NA
"85239209868","Target","Snack, Energy & Granola Bars",NA,"",486,"1 BAR",31.43,2.9,300,8.57,NA,NA
"11110791535","Kroger","Nut & Seed Butters",NA,"",594,"2 Tbsp",6.25,9.4,359,25,NA,NA
"11110791566","Kroger","Nut & Seed Butters",NA,"",594,"2 Tbsp",6.25,6.2,312,21.88,NA,NA
"11110806178","Kroger","Nut & Seed Butters",NA,"",568,"2 Tbsp",51.35,4.1,27,5.41,NA,NA
"11110791665","Kroger","Nut & Seed Butters",NA,"",594,"2 Tbsp",6.25,6.2,312,21.88,NA,NA
"85239207536","Target","Snack, Energy & Granola Bars",NA,"",400,"1 BAR",40,2.9,157,5.71,NA,NA
"11110915443","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",45,"1 PACKAGE",5.65,2.8,42,1.13,NA,NA
"11110914774","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",129,"1 PACKAGE",3.07,1.8,374,1.84,NA,NA
"11110915412","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",56,"1 PACKAGE",9.09,2.5,38,0.51,NA,NA
"85239615409","Target","Pre-Packaged Fruit & Vegetables",NA,"",36,"9 ONIONS | ABOUT",3.57,NA,1071,0,NA,NA
"85239268681","Target","Canned & Bottled Beans",NA,"",85,"1/2 cup",0.77,3.8,446,5.38,NA,NA
"85239268667","Target","Canned & Bottled Beans",NA,"",77,"1/2 cup",0.77,4.6,438,4.62,NA,NA
"85239164563","Target","Canned & Bottled Beans",NA,"",85,"1/2 cup",2.31,6.2,238,5.38,NA,NA
"85239164556","Target","Canned & Bottled Beans",NA,"",92,"1/2 cup",0.77,3.8,408,5.38,NA,NA
"85239164549","Target","Canned & Bottled Beans",NA,"",85,"1/2 cup",0.77,3.8,308,5.38,NA,NA
"85239194751","Target","Canned & Bottled Beans",NA,"",85,"1/2 cup",0.77,5.4,338,5.38,NA,NA
"85239160091","Target","Canned & Bottled Beans",NA,"",85,"1/2 cup",2.31,5.4,238,5.38,NA,NA
"85239192924","Target","Canned & Bottled Beans",NA,"",108,"1/2 cup",0.77,6.9,73,7.69,NA,NA
"85239192931","Target","Canned & Bottled Beans",NA,"",131,"1/2 cup",0.77,6.9,81,7.69,NA,NA
"85239160916","Target","Canned & Bottled Beans",NA,"",92,"1/2 cup",2.31,3.1,323,5.38,NA,NA
"85239194782","Target","Canned & Bottled Beans",NA,"",85,"1/2 cup",0.77,6.2,73,6.15,NA,NA
"85239194775","Target","Canned & Bottled Beans",NA,"",85,"1/2 cup",0.77,3.8,100,5.38,NA,NA
"85239192351","Target","Pre-Packaged Fruit & Vegetables",NA,"",28,"1 POUCH",4.03,3.2,12,0,NA,NA
"85239192955","Target","Canned & Bottled Beans",NA,"",100,"1/2 cup",0.77,6.2,96,7.69,NA,NA
"85239192948","Target","Canned & Bottled Beans",NA,"",92,"1/2 cup",0.77,4.6,88,4.62,NA,NA
"85239151877","Target","Canned & Bottled Beans",NA,"",100,"1/2 cup",0.77,5.4,88,6.15,NA,NA
"85239190722","Target","Canned & Bottled Beans",NA,"",100,"1/2 cup",6.92,6.2,392,4.62,NA,NA
"85239190715","Target","Canned & Bottled Beans",NA,"",100,"1/2 cup",5.38,4.6,77,5.38,NA,NA
"11110879394","Kroger","Breads & Buns",NA,"",429,"2 Tbsp",0,0,1286,14.29,NA,NA
"11110879363","Kroger","Breads & Buns",NA,"",429,"2 Tbsp",0,0,1286,14.29,NA,NA
"11110099570","Kroger","Breads & Buns",NA,"",429,"6 CROUTONS, PER CONTAINER ABOUT",0,0,1000,14.29,NA,NA
"11110869661","Kroger","Snack, Energy & Granola Bars",NA,"",429,"1 BAR",31.43,5.7,129,8.57,NA,NA
"11110869845","Kroger","Snack, Energy & Granola Bars",NA,"",324,"1 BAR",29.73,8.1,311,2.7,NA,NA
"11110876737","Kroger","Snack, Energy & Granola Bars",NA,"",486,"1 BAR",28.57,2.9,243,11.43,NA,NA
"11110869678","Kroger","Snack, Energy & Granola Bars",NA,"",452,"2 BARS",28.57,4.8,262,9.52,NA,NA
"11110869500","Kroger","Snack, Energy & Granola Bars",NA,"",417,"1 BAR",29.17,4.2,333,8.33,NA,NA
"11110869982","Kroger","Snack, Energy & Granola Bars",NA,"",457,"1 BAR",31.43,2.9,357,8.57,NA,NA
"11110869968","Kroger","Snack, Energy & Granola Bars",NA,"",486,"1 BAR",31.43,5.7,243,8.57,NA,NA
"85239133385","Target","Cereal","Simply balanced, organic granola, coconut, dark chocolate","",455,"0.66 cup",27.27,7.3,100,9.09,NA,NA
"21130466658","Safeway","Nut & Seed Butters",NA,"",500,"2 Tbsp",15.62,6.2,500,25,NA,NA
"21130265466","Safeway","Nut & Seed Butters",NA,"",541,"2 Tbsp",59.46,2.7,41,5.41,NA,NA
"21130265473","Safeway","Nut & Seed Butters",NA,"",541,"2 Tbsp",59.46,2.7,41,5.41,NA,NA
"85239331118","Target","Cereal","Granola","",436,"0.067 cup",27.27,5.5,118,9.09,NA,NA
"11110878922","Kroger","Yogurt",NA,"",124,"1 CONTAINER",14.6,0.4,44,6.19,NA,NA
"11110878847","Kroger","Yogurt","Aussie Style Yogurt","",124,"1 CONTAINER",14.16,0.4,53,6.19,NA,NA
"11110807625","Kroger","Nut & Seed Butters",NA,"",714,"1 Tbsp",NA,NA,714,0,NA,NA
"11110091253","Kroger","Breads & Buns",NA,"",429,"2 Tbsp",0,0,1286,14.29,NA,NA
"85239981771","Target","Cereal","Apples & Cinnamon Instant Oatmeal","",371,"1 PACKET",34.29,8.6,486,8.57,NA,NA
"85239981856","Target","Cereal",NA,"",375,"1/2 cup",0,10,0,12.5,NA,NA
"85239142776","Target","Cereal","Multigrain oatmeal","",423,"1 CONTAINER",26.92,7.7,346,9.62,NA,NA
"85239981825","Target","Cereal","Old Fashioned Oats","",375,"1/2 cup",0,10,0,12.5,NA,NA
"85239948729","Target","Cereal","Maple & brown sugar instant oatmeal","",372,"1 PACKET",27.91,7,605,9.3,NA,NA
"85239948736","Target","Cereal","Maple & brown sugar instant oatmeal","",353,"1 PACKET",11.76,8.8,765,11.76,NA,NA
"85239142752","Target","Cereal",NA,"",423,"1 CONTAINER",23.08,9.6,327,9.62,NA,NA
"85239142738","Target","Cereal","Chai spice multigrain oatmeal","",375,"1 CONTAINER",27.08,8.3,292,10.42,NA,NA
"85239929513","Target","Cereal","Strawberries & cream instant oatmeal","",371,"1 PACKET",37.14,5.7,514,8.57,NA,NA
"99482452759","Whole Foods","Canned & Bottled Beans",NA,"",77,"1/2 cup",0.77,6.2,77,5.38,NA,NA
"99482452247","Whole Foods","Canned & Bottled Beans",NA,"",85,"1/2 cup",0.77,6.2,392,4.62,NA,NA
"99482421168","Whole Foods","Canned & Bottled Beans",NA,"",92,"1/2 cup",0.77,6.9,208,5.38,NA,NA
"99482441661","Whole Foods","Canned & Bottled Beans",NA,"",69,"1/2 cup",0.77,4.6,4,4.62,NA,NA
"99482452766","Whole Foods","Canned & Bottled Beans",NA,"",85,"1/2 cup",0.77,5.4,415,5.38,NA,NA
"99482452254","Whole Foods","Canned & Bottled Beans",NA,"",77,"1/2 cup",0.77,6.2,385,4.62,NA,NA
"99482452704","Whole Foods","Canned & Bottled Beans",NA,"",85,"1/2 cup",0.77,6.9,65,5.38,NA,NA
"99482452773","Whole Foods","Canned & Bottled Beans",NA,"",77,"1/2 cup",0.77,4.6,81,5.38,NA,NA
"99482692261","Whole Foods","Canned & Bottled Beans",NA,"",92,"0.5 cup",0.77,3.8,315,5.38,NA,NA
"99482441623","Whole Foods","Canned & Bottled Beans",NA,"",85,"0.5 cup",0.77,2.3,8,4.62,NA,NA
"99482414221","Whole Foods","Canned & Bottled Beans",NA,"",85,"1/2 cup",0.77,6.9,4,5.38,NA,NA
"99482452728","Whole Foods","Canned & Bottled Beans",NA,"",85,"1/2 cup",0.77,6.2,65,5.38,NA,NA
"99482455811","Whole Foods","Canned & Bottled Beans",NA,"",92,"0.5 cup",1.54,4.6,8,4.62,NA,NA
"99482441630","Whole Foods","Canned & Bottled Beans",NA,"",77,"1/2 cup",0.77,4.6,8,4.62,NA,NA
"99482455828","Whole Foods","Canned & Bottled Beans",NA,"",77,"1/2 cup",0.77,6.2,4,5.38,NA,NA
"99482452735","Whole Foods","Canned & Bottled Beans",NA,"",77,"1/2 cup",0,3.8,85,4.62,NA,NA
"99482441647","Whole Foods","Canned & Bottled Beans",NA,"",88,"1/2 cup",0.8,4,8,4.8,NA,NA
"99482455835","Whole Foods","Canned & Bottled Beans",NA,"",77,"1/2 cup",NA,NA,331,NA,NA,NA
"99482415242","Whole Foods","Canned & Bottled Beans",NA,"",115,"1/2 cup",8.46,4.6,323,4.62,NA,NA
"99482441654","Whole Foods","Canned & Bottled Beans",NA,"",80,"Per 1/2 cup",0.8,5.6,4,5.6,NA,NA
"11110883131","Kroger","Milk",NA,"",268,"2 Tbsp",60.98,NA,134,9.76,NA,NA
"11110883100","Kroger","Milk",NA,"",333,"2 Tbsp",56.41,NA,90,7.69,NA,NA
"21130341153","Safeway","Canned & Bottled Beans",NA,"",85,"1/2 cup",0.77,3.8,454,5.38,NA,NA
"21130341108","Safeway","Canned & Bottled Beans",NA,"",100,"1/2 cup",0.77,3.8,454,5.38,NA,NA
"21130341115","Safeway","Canned & Bottled Beans",NA,"",100,"1/2 cup",0.77,3.8,454,5.38,NA,NA
"99482421403","Whole Foods","Breads & Buns",NA,"",500,"5 CROUTONS",0,0,1000,0,NA,NA
"99482421373","Whole Foods","Breads & Buns",NA,"",429,"5 CROUTONS",0,0,1214,0,NA,NA
"99482421397","Whole Foods","Breads & Buns",NA,"",500,"5 CROUTONS",0,0,929,0,NA,NA
"11110812599","Kroger","Canned & Bottled Beans",NA,"",88,"0.5 cup",0.8,4.8,416,5.6,NA,NA
"11110806277","Kroger","Canned & Bottled Beans",NA,"",96,"0.5 cup",0.8,4.8,240,4.8,NA,NA
"11110812605","Kroger","Canned & Bottled Beans",NA,"",83,"0.5 cup",0.83,5.8,375,5,NA,NA
"11110812612","Kroger","Canned & Bottled Beans",NA,"",80,"0.5 cup",0.8,4,232,4.8,NA,NA
"11110803061","Kroger","Canned & Bottled Beans",NA,"",72,"0.5 cup",0.8,3.2,280,3.2,NA,NA
"11110806208","Kroger","Canned & Bottled Beans",NA,"",88,"0.5 cup",1.6,4.8,432,4.8,NA,NA
"11110784261","Kroger","Cereal",NA,"",400,"0.75 cup",36.67,0,467,3.33,NA,NA
"11110823496","Kroger","Cereal","Frosted Flakes Sweetened Corn Cereal","",367,"0.75 cup",36.67,3.3,400,3.33,NA,NA
"21130341023","Safeway","Canned & Bottled Beans",NA,"",85,"1/2 cup",2.31,4.6,208,5.38,NA,NA
"21130340903","Safeway","Canned & Bottled Beans",NA,"",72,"1/2 cup",0.8,3.2,240,3.2,NA,NA
"21130341047","Safeway","Canned & Bottled Beans",NA,"",77,"1/2 cup",1.54,2.3,269,5.38,NA,NA
"99482450267","Whole Foods","Nut & Seed Butters",NA,"",625,"2 Tbsp",6.25,6.2,391,21.88,NA,NA
"99482449520","Whole Foods","Nut & Seed Butters",NA,"",594,"2 Tbsp",3.12,3.1,0,12.5,NA,NA
"99482449513","Whole Foods","Nut & Seed Butters",NA,"",594,"2 Tbsp",6.25,9.4,0,21.88,NA,NA
"99482449506","Whole Foods","Nut & Seed Butters",NA,"",594,"2 Tbsp",6.25,9.4,0,21.88,NA,NA
"99482450281","Whole Foods","Nut & Seed Butters",NA,"",625,"2 Tbsp",3.12,6.2,406,21.88,NA,NA
"11110834546","Kroger","Yogurt","Plain Greek Nonfat Yogurt","",57,"8 ONZ",3.08,0,33,10.57,NA,NA
"11110869654","Kroger","Canned & Bottled Beans",NA,"",69,"1/2 cup",0.77,6.2,338,4.62,NA,NA
"11110865038","Kroger","Canned & Bottled Beans",NA,"",108,"0.5 cup",0.77,4.6,246,5.38,NA,NA
"11110865076","Kroger","Canned & Bottled Beans",NA,"",115,"0.5 cup",0.77,4.6,269,6.92,NA,NA
"99482451363","Whole Foods","Milk",NA,"",333,"2 Tbsp",56.41,0,115,7.69,NA,NA
"99482450274","Whole Foods","Nut & Seed Butters",NA,"",625,"2 Tbsp",6.25,6.2,328,21.88,NA,NA
"99482450311","Whole Foods","Nut & Seed Butters",NA,"",625,"2 Tbsp",3.12,9.4,359,25,NA,NA
"99482450298","Whole Foods","Nut & Seed Butters",NA,"",594,"2 Tbsp",6.25,9.4,0,25,NA,NA
"21130380923","Safeway","Breads & Buns",NA,"",429,"2 Tbsp",0,0,1286,14.29,NA,NA
"21130341238","Safeway","Canned & Bottled Beans",NA,"",92,"1/2 cup",0.77,3.8,300,5.38,NA,NA
"21130337484","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",141,"1 BOWL",2.01,2,604,5.37,NA,NA
"21130340149","Safeway","Canned & Bottled Beans",NA,"",85,"1/2 cup",0.77,6.2,73,6.15,NA,NA
"21130336746","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",215,"1 BOWL",8.15,2.2,311,7.41,NA,NA
"21130285372","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",47,"2 1/2 cup",2.35,3.5,35,4.71,NA,NA
"21130341061","Safeway","Canned & Bottled Beans",NA,"",100,"1/2 cup",0.77,6.2,362,5.38,NA,NA
"21130336715","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",153,"1 BOWL",2.26,1.1,271,5.65,NA,NA
"21130285037","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",29,"2 1/2 cup",1.18,3.5,24,2.35,NA,NA
"99482455804","Whole Foods","Canned & Bottled Beans",NA,"",77,"1/2 cup",0.77,6.2,4,5.38,NA,NA
"85239203606","Target","Snack, Energy & Granola Bars",NA,"",452,"2 BARS",26.19,4.8,476,14.29,NA,NA
"85239712443","Target","Snack, Energy & Granola Bars",NA,"",452,"2 BARS",30.95,4.8,274,9.52,NA,NA
"85239788202","Target","Snack, Energy & Granola Bars",NA,"",378,"1 BAR",45.95,2.7,243,5.41,NA,NA
"11110911513","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",24,"3 ONZ",0,2.4,76,2.35,NA,NA
"11110911315","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",24,"3 ONZ",0,1.2,59,2.35,NA,NA
"11110911278","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",18,"3 ONZ",1.18,2.4,6,1.18,NA,NA
"11110911285","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",24,"3 ONZ",0,2.4,76,2.35,NA,NA
"11110910530","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",24,"2 cup",0,1.2,71,2.35,NA,NA
"11110910493","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",24,"2 cup",0,2.4,76,2.35,NA,NA
"11110372666","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",325,"3 PIECES",30,7.5,0,2.5,NA,NA
"11110917270","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",53,"3 ONZ",0,2.4,41,3.53,NA,NA
"11110910455","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",18,"1.5 cup",2.35,1.2,12,1.18,NA,NA
"11110910509","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",24,"2 cup",0,2.4,76,2.35,NA,NA
"11110917331","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",29,"3 ONZ",1.18,2.4,94,2.35,NA,NA
"11110911506","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",24,"3 ONZ",2.35,1.2,29,2.35,NA,NA
"11110910363","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",18,"1.5 cup",2.35,1.2,12,1.18,NA,NA
"11110911308","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",24,"3 ONZ",0,1.2,59,2.35,NA,NA
"11110910776","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",12,"2 cup",1.18,1.2,12,1.18,NA,NA
"11110910516","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",24,"3 cup",0,1.2,59,2.35,NA,NA
"11110911261","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",24,"3 ONZ",0,1.2,59,2.35,NA,NA
"21130983353","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",35,"3 ONZ",4.71,3.5,76,1.18,NA,NA
"21130983476","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",41,"2/3 cup",3.53,2.4,0,2.35,NA,NA
"21130983988","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",35,"3 ONZ",4.71,3.5,76,1.18,NA,NA
"21130983360","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",35,"3 ONZ",4.71,3.5,76,1.18,NA,NA
"21130982752","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",38,"1 carrot about 7"""""""" long 1 1/4"""""""" diameter",5.13,2.6,71,1.28,NA,NA
"21130702176","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",35,"3 ONZ",4.71,3.5,76,1.18,NA,NA
"11110016188","Kroger","Nut & Seed Butters",NA,"",562,"2 Tbsp",12.5,6.2,469,21.88,NA,NA
"11110455901","Kroger","Yogurt","Lite nonfat yogurt","",44,"1 cup",5.29,0.4,59,3.96,NA,NA
"21130340095","Safeway","Canned & Bottled Beans",NA,"",92,"1/2 cup",0.77,3.8,223,6.15,NA,NA
"21130341214","Safeway","Canned & Bottled Beans",NA,"",92,"1/2 cup",0.77,3.8,315,6.15,NA,NA
"21130341177","Safeway","Canned & Bottled Beans",NA,"",85,"1/2 cup",0.77,3.8,308,5.38,NA,NA
"21130340071","Safeway","Canned & Bottled Beans",NA,"",92,"1/2 cup",1.54,6.9,223,6.15,NA,NA
"11110839879","Kroger","Breads & Buns",NA,"",346,"1 ONZ",11.54,0,462,7.69,NA,NA
"11110016492","Kroger","Nut & Seed Butters",NA,"",594,"2 Tbsp",3.12,9.4,391,25,NA,NA
"11110016508","Kroger","Nut & Seed Butters",NA,"",594,"2 Tbsp",3.12,9.4,391,25,NA,NA
"11110004925","Kroger","Nut & Seed Butters",NA,"",529,"2 Tbsp",20.59,5.9,382,17.65,NA,NA
"11110791214","Kroger","Nut & Seed Butters",NA,"",594,"2 Tbsp",9.38,9.4,188,18.75,NA,NA
"11110831637","Kroger","Nut & Seed Butters",NA,"",562,"2 Tbsp",9.38,6.2,469,25,NA,NA
"11110016195","Kroger","Nut & Seed Butters",NA,"",562,"2 Tbsp",12.5,6.2,469,21.88,NA,NA
"11110714459","Kroger","Nut & Seed Butters",NA,"",396,"3 Tbsp",33.96,3.8,151,9.43,NA,NA
"11110016515","Kroger","Nut & Seed Butters",NA,"",529,"2 Tbsp",17.65,5.9,324,20.59,NA,NA
"11110714466","Kroger","Nut & Seed Butters",NA,"",396,"3 Tbsp",33.96,3.8,151,9.43,NA,NA
"11110835369","Kroger","Yogurt",NA,"",87,"150 GRM",10.67,0.7,30,8.67,NA,NA
"11110835291","Kroger","Yogurt","Organic Plain Greek Nonfat Yogurt","",53,"1 CONTAINER",3.33,0,47,10,NA,NA
"21130327218","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",57,"140 GRM",12.14,0.7,0,0,NA,NA
"21130466665","Safeway","Nut & Seed Butters",NA,"",562,"2 tbsp",12.5,6.2,344,21.88,NA,NA
"21130326143","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",77,"0.5 cup",13.08,1.5,0,0,NA,NA
"21130466641","Safeway","Nut & Seed Butters",NA,"",562,"2 tbsp",12.5,6.2,406,21.88,NA,NA
"21130466559","Safeway","Nut & Seed Butters",NA,"",562,"2 tbsp",12.5,6.2,344,21.88,NA,NA
"11110026460","Kroger","Breads & Buns",NA,"",186,"1 BUN",4.65,9.3,488,9.3,NA,NA
"11110672957","Kroger","Nut & Seed Butters",NA,"",562,"2 Tbsp",12.5,6.2,469,21.88,NA,NA
"11110878250","Kroger","Nut & Seed Butters",NA,"",541,"2 Tbsp",59.46,2.7,41,5.41,NA,NA
"11110672698","Kroger","Nut & Seed Butters",NA,"",562,"2 Tbsp",12.5,6.2,469,21.88,NA,NA
"99482419912","Whole Foods","Cereal","365 everyday value, organic quick oats","",375,"1/2 cup",2.5,10,0,12.5,NA,NA
"99482409326","Whole Foods","Snack, Energy & Granola Bars",NA,"",378,"1 BAR",43.24,2.7,243,5.41,NA,NA
"99482431013","Whole Foods","Cereal","Cinnamon & spice instant oatmeal, cinnamon & spice","",375,"1.41 ONZ",32.5,7.5,225,10,NA,NA
"99482409296","Whole Foods","Snack, Energy & Granola Bars",NA,"",378,"1 BAR",45.95,2.7,243,5.41,NA,NA
"99482419899","Whole Foods","Cereal",NA,"",375,"1.41 ONZ",32.5,7.5,500,10,NA,NA
"99482431037","Whole Foods","Cereal",NA,"",375,"1/4 cup",2.5,10,0,12.5,NA,NA
"99482454425","Whole Foods","Snack, Energy & Granola Bars",NA,"",371,"1 BAR",31.43,5.7,229,5.71,NA,NA
"99482431020","Whole Foods","Cereal",NA,"",350,"1.41 ONZ",0,10,0,12.5,NA,NA
"99482419868","Whole Foods","Cereal","365 everyday value, organic instant oatmeal, oats & flax","",375,"1.41 ONZ",27.5,7.5,325,10,NA,NA
"99482409302","Whole Foods","Snack, Energy & Granola Bars",NA,"",378,"1 BAR",43.24,2.7,230,5.41,NA,NA
"99482458683","Whole Foods","Cereal",NA,"",491,"0.5 cup",18.18,7.3,191,9.09,NA,NA
"11110785060","Kroger","Cereal","Toasted Flakes With Strawberries","",355,"1 cup",29.03,9.7,484,6.45,NA,NA
"11110832986","Kroger","Cereal",NA,"",367,"1 cup",26.67,3.3,217,6.67,NA,NA
"11110833037","Kroger","Cereal","Cereal Toasted Oats","",400,"1 cup",3.33,10,833,13.33,NA,NA
"11110872869","Kroger","Cereal","Kroger, shredded wheat cereal, chocolate frosted","",382,"1 cup",23.64,9.1,18,9.09,NA,NA
"11110805515","Kroger","Cereal","Toasted Flakes With Fruit & Yogurt","",375,"0.75 cup",31.25,9.4,406,6.25,NA,NA
"11110877246","Kroger","Cereal","Crunchy Raisin Bran","",358,"1 cup",37.74,7.5,340,5.66,NA,NA
"99482419875","Whole Foods","Cereal","Instant Oatmeal","",375,"1.41 ONZ",32.5,7.5,225,10,NA,NA
"99482454456","Whole Foods","Snack, Energy & Granola Bars",NA,"",371,"1 BAR",31.43,5.7,157,5.71,NA,NA
"99482448714","Whole Foods","Cereal",NA,"",466,"1/2 cup",24.14,8.6,0,10.34,NA,NA
"11110853509","Kroger","Cereal",NA,"",345,"1 cup",20,10.9,18,9.09,NA,NA
"11110853530","Kroger","Cereal",NA,"",340,"1.25 cup",0,12,0,12,NA,NA
"11110861894","Kroger","Cereal",NA,"",393,"0.75 cup",32.14,7.1,446,7.14,NA,NA
"11110878298","Kroger","Cereal","Toasted Rice Cereal","",370,"1 cup",7.41,0,889,7.41,NA,NA
"11110852939","Kroger","Cereal",NA,"",387,"0.75 cup",38.71,3.2,323,3.23,NA,NA
"11110851215","Kroger","Cereal",NA,"",394,"1.25 cup",12.12,0,545,6.06,NA,NA
"85239901441","Target","Cereal","Toasted oats","",400,"1 cup",6.67,10,533,13.33,NA,NA
"85239991411","Target","Cereal",NA,"",322,"1 cup",28.81,11.9,356,8.47,NA,NA
"85239025505","Target","Nut & Seed Butters",NA,"",514,"2 Tbsp",17.14,5.7,571,22.86,NA,NA
"85239801901","Target","Pre-Packaged Fruit & Vegetables",NA,"",429,"1/2 cup",7.14,14.3,786,42.86,NA,NA
"85239213407","Target","Nut & Seed Butters",NA,"",594,"2 Tbsp",9.38,6.2,438,21.88,NA,NA
"85239023020","Target","Nut & Seed Butters",NA,"",594,"2 Tbsp",6.25,6.2,406,21.88,NA,NA
"85239025062","Target","Nut & Seed Butters",NA,"",562,"2 Tbsp",9.38,6.2,312,21.88,NA,NA
"85239906316","Target","Cereal","Toasted Rice Cereal","",385,"1-1/2 cup",10.26,0,538,7.69,NA,NA
"85239908242","Target","Cereal","Honey oat mixers cereal","",385,"1 cup",17.95,5.1,346,7.69,NA,NA
"85239922590","Target","Breads & Buns",NA,"",305,"0.5 CRUST",1.69,1.7,76,8.47,NA,NA
"85239901427","Target","Cereal",NA,"",400,"0.75 cup",36.67,6.7,633,6.67,NA,NA
"85239906293","Target","Cereal","Wheat & rice cereal","",419,"0.75 cup",32.26,6.5,677,6.45,NA,NA
"85239998151","Target","Cereal","Market pantry, cinnamon oat bites, sweetened oat cereal","",375,"0.75 cup",25,6.2,422,9.38,NA,NA
"11110008800","Kroger","Breads & Buns",NA,"",286,"42 GRM",9.52,2.4,238,9.52,NA,NA
"11110022905","Kroger","Cereal","Private selection, summer berry","",388,"1 PACKAGE",4.48,9,522,13.43,NA,NA
